x0,x1,x2,y
6,9,30,189
6,10,30,190
6,11,30,191
6,12,30,192
6,13,30,193
6,14,30,194
6,15,30,195
6,16,30,196
6,17,30,197
6,18,30,198
6,19,30,199
6,20,30,200
6,21,30,201
6,22,30,202
6,23,30,203
6,24,30,204
6,25,30,205
6,26,30,206
6,27,30,207
6,28,30,208
6,29,30,209
7,0,30,210
7,1,30,211
7,2,30,212
7,3,30,213
7,4,30,214
7,5,30,215
7,6,30,216
7,7,30,217
7,8,30,218
7,9,30,219
7,10,30,220
7,11,30,221
7,12,30,222
7,13,30,223
7,14,30,224
7,15,30,225
7,16,30,226
7,17,30,227
7,18,30,228
7,19,30,229
7,20,30,230
7,21,30,231
7,22,30,232
7,23,30,233
7,24,30,234
7,25,30,235
7,26,30,236
7,27,30,237
7,28,30,238
7,29,30,239
8,0,30,240
8,1,30,241
8,2,30,242
8,3,30,243
8,4,30,244
8,5,30,245
8,6,30,246
8,7,30,247
8,8,30,248
8,9,30,249
8,10,30,250
8,11,30,251
8,12,30,252
8,13,30,253
8,14,30,254
8,15,30,255
8,16,30,256
8,17,30,257
8,18,30,258
8,19,30,259
8,20,30,260
8,21,30,261
8,22,30,262
8,23,30,263
8,24,30,264
8,25,30,265
8,26,30,266
8,27,30,267
8,28,30,268
8,29,30,269
9,0,30,270
9,1,30,271
9,2,30,272
9,3,30,273
9,4,30,274
9,5,30,275
9,6,30,276
9,7,30,277
9,8,30,278
9,9,30,279
9,10,30,280
9,11,30,281
9,12,30,282
9,13,30,283
9,14,30,284
9,15,30,285
9,16,30,286
9,17,30,287
9,18,30,288
9,19,30,289
9,20,30,290
9,21,30,291
9,22,30,292
9,23,30,293
9,24,30,294
9,25,30,295
9,26,30,296
9,27,30,297
9,28,30,298
9,29,30,299
10,0,30,300
10,1,30,301
10,2,30,302
10,3,30,303
10,4,30,304
10,5,30,305
10,6,30,306
10,7,30,307
10,8,30,308
10,9,30,309
10,10,30,310
10,11,30,311
10,12,30,312
10,13,30,313
10,14,30,314
10,15,30,315
10,16,30,316
10,17,30,317
10,18,30,318
10,19,30,319
10,20,30,320
10,21,30,321
10,22,30,322
10,23,30,323
10,24,30,324
10,25,30,325
10,26,30,326
10,27,30,327
10,28,30,328
10,29,30,329
11,0,30,330
11,1,30,331
11,2,30,332
11,3,30,333
11,4,30,334
11,5,30,335
11,6,30,336
11,7,30,337
11,8,30,338
11,9,30,339
11,10,30,340
11,11,30,341
11,12,30,342
11,13,30,343
11,14,30,344
11,15,30,345
11,16,30,346
11,17,30,347
11,18,30,348
11,19,30,349
11,20,30,350
11,21,30,351
11,22,30,352
11,23,30,353
11,24,30,354
11,25,30,355
11,26,30,356
11,27,30,357
11,28,30,358
11,29,30,359
12,0,30,360
12,1,30,361
12,2,30,362
12,3,30,363
12,4,30,364
12,5,30,365
12,6,30,366
12,7,30,367
12,8,30,368
12,9,30,369
12,10,30,370
12,11,30,371
12,12,30,372
12,13,30,373
12,14,30,374
12,15,30,375
12,16,30,376
12,17,30,377
12,18,30,378
12,19,30,379
12,20,30,380
12,21,30,381
12,22,30,382
12,23,30,383
12,24,30,384
12,25,30,385
12,26,30,386
12,27,30,387
12,28,30,388
12,29,30,389
13,0,30,390
13,1,30,391
13,2,30,392
13,3,30,393
13,4,30,394
13,5,30,395
13,6,30,396
13,7,30,397
13,8,30,398
13,9,30,399
13,10,30,400
13,11,30,401
13,12,30,402
13,13,30,403
13,14,30,404
13,15,30,405
13,16,30,406
13,17,30,407
13,18,30,408
13,19,30,409
13,20,30,410
13,21,30,411
13,22,30,412
13,23,30,413
13,24,30,414
13,25,30,415
13,26,30,416
13,27,30,417
13,28,30,418
13,29,30,419
14,0,30,420
14,1,30,421
14,2,30,422
14,3,30,423
14,4,30,424
14,5,30,425
14,6,30,426
14,7,30,427
14,8,30,428
14,9,30,429
14,10,30,430
14,11,30,431
14,12,30,432
14,13,30,433
14,14,30,434
14,15,30,435
14,16,30,436
14,17,30,437
14,18,30,438
14,19,30,439
14,20,30,440
14,21,30,441
14,22,30,442
14,23,30,443
14,24,30,444
14,25,30,445
14,26,30,446
14,27,30,447
14,28,30,448
14,29,30,449
15,0,30,450
15,1,30,451
15,2,30,452
15,3,30,453
15,4,30,454
15,5,30,455
15,6,30,456
15,7,30,457
15,8,30,458
15,9,30,459
15,10,30,460
15,11,30,461
15,12,30,462
15,13,30,463
15,14,30,464
15,15,30,465
15,16,30,466
15,17,30,467
15,18,30,468
15,19,30,469
15,20,30,470
15,21,30,471
15,22,30,472
15,23,30,473
15,24,30,474
15,25,30,475
15,26,30,476
15,27,30,477
15,28,30,478
15,29,30,479
16,0,30,480
16,1,30,481
16,2,30,482
16,3,30,483
16,4,30,484
16,5,30,485
16,6,30,486
16,7,30,487
16,8,30,488
16,9,30,489
16,10,30,490
16,11,30,491
16,12,30,492
16,13,30,493
16,14,30,494
16,15,30,495
16,16,30,496
16,17,30,497
16,18,30,498
16,19,30,499
16,20,30,500
16,21,30,501
16,22,30,502
16,23,30,503
16,24,30,504
16,25,30,505
16,26,30,506
16,27,30,507
16,28,30,508
16,29,30,509
17,0,30,510
17,1,30,511
17,2,30,512
17,3,30,513
17,4,30,514
17,5,30,515
17,6,30,516
17,7,30,517
17,8,30,518
17,9,30,519
17,10,30,520
17,11,30,521
17,12,30,522
17,13,30,523
17,14,30,524
17,15,30,525
17,16,30,526
17,17,30,527
17,18,30,528
17,19,30,529
17,20,30,530
17,21,30,531
17,22,30,532
17,23,30,533
17,24,30,534
17,25,30,535
17,26,30,536
17,27,30,537
17,28,30,538
17,29,30,539
18,0,30,540
18,1,30,541
18,2,30,542
18,3,30,543
18,4,30,544
18,5,30,545
18,6,30,546
18,7,30,547
18,8,30,548
18,9,30,549
18,10,30,550
18,11,30,551
18,12,30,552
18,13,30,553
18,14,30,554
18,15,30,555
18,16,30,556
18,17,30,557
18,18,30,558
18,19,30,559
18,20,30,560
18,21,30,561
18,22,30,562
18,23,30,563
18,24,30,564
18,25,30,565
18,26,30,566
18,27,30,567
18,28,30,568
18,29,30,569
19,0,30,570
19,1,30,571
19,2,30,572
19,3,30,573
19,4,30,574
19,5,30,575
19,6,30,576
19,7,30,577
19,8,30,578
19,9,30,579
19,10,30,580
19,11,30,581
19,12,30,582
19,13,30,583
19,14,30,584
19,15,30,585
19,16,30,586
19,17,30,587
19,18,30,588
19,19,30,589
19,20,30,590
19,21,30,591
19,22,30,592
19,23,30,593
19,24,30,594
19,25,30,595
19,26,30,596
19,27,30,597
19,28,30,598
19,29,30,599
20,0,30,600
20,1,30,601
20,2,30,602
20,3,30,603
20,4,30,604
20,5,30,605
20,6,30,606
20,7,30,607
20,8,30,608
20,9,30,609
20,10,30,610
20,11,30,611
20,12,30,612
20,13,30,613
20,14,30,614
20,15,30,615
20,16,30,616
20,17,30,617
20,18,30,618
20,19,30,619
20,20,30,620
20,21,30,621
20,22,30,622
20,23,30,623
20,24,30,624
20,25,30,625
20,26,30,626
20,27,30,627
20,28,30,628
20,29,30,629
21,0,30,630
21,1,30,631
21,2,30,632
21,3,30,633
21,4,30,634
21,5,30,635
21,6,30,636
21,7,30,637
21,8,30,638
21,9,30,639
21,10,30,640
21,11,30,641
21,12,30,642
21,13,30,643
21,14,30,644
21,15,30,645
21,16,30,646
21,17,30,647
21,18,30,648
21,19,30,649
21,20,30,650
21,21,30,651
21,22,30,652
21,23,30,653
21,24,30,654
21,25,30,655
21,26,30,656
21,27,30,657
21,28,30,658
21,29,30,659
22,0,30,660
22,1,30,661
22,2,30,662
22,3,30,663
22,4,30,664
22,5,30,665
22,6,30,666
22,7,30,667
22,8,30,668
22,9,30,669
22,10,30,670
22,11,30,671
22,12,30,672
22,13,30,673
22,14,30,674
22,15,30,675
22,16,30,676
22,17,30,677
22,18,30,678
22,19,30,679
22,20,30,680
22,21,30,681
22,22,30,682
22,23,30,683
22,24,30,684
22,25,30,685
22,26,30,686
22,27,30,687
22,28,30,688
22,29,30,689
23,0,30,690
23,1,30,691
23,2,30,692
23,3,30,693
23,4,30,694
23,5,30,695
23,6,30,696
23,7,30,697
23,8,30,698
23,9,30,699
23,10,30,700
23,11,30,701
23,12,30,702
23,13,30,703
23,14,30,704
23,15,30,705
23,16,30,706
23,17,30,707
23,18,30,708
23,19,30,709
23,20,30,710
23,21,30,711
23,22,30,712
23,23,30,713
23,24,30,714
23,25,30,715
23,26,30,716
23,27,30,717
23,28,30,718
23,29,30,719
24,0,30,720
24,1,30,721
24,2,30,722
24,3,30,723
24,4,30,724
24,5,30,725
24,6,30,726
24,7,30,727
24,8,30,728
24,9,30,729
24,10,30,730
24,11,30,731
24,12,30,732
24,13,30,733
24,14,30,734
24,15,30,735
24,16,30,736
24,17,30,737
24,18,30,738
24,19,30,739
24,20,30,740
24,21,30,741
24,22,30,742
24,23,30,743
24,24,30,744
24,25,30,745
24,26,30,746
24,27,30,747
24,28,30,748
24,29,30,749
25,0,30,750
25,1,30,751
25,2,30,752
25,3,30,753
25,4,30,754
25,5,30,755
25,6,30,756
25,7,30,757
25,8,30,758
25,9,30,759
25,10,30,760
25,11,30,761
25,12,30,762
25,13,30,763
25,14,30,764
25,15,30,765
25,16,30,766
25,17,30,767
25,18,30,768
25,19,30,769
25,20,30,770
25,21,30,771
25,22,30,772
25,23,30,773
25,24,30,774
25,25,30,775
25,26,30,776
25,27,30,777
25,28,30,778
25,29,30,779
26,0,30,780
26,1,30,781
26,2,30,782
26,3,30,783
26,4,30,784
26,5,30,785
26,6,30,786
26,7,30,787
26,8,30,788
26,9,30,789
26,10,30,790
26,11,30,791
26,12,30,792
26,13,30,793
26,14,30,794
26,15,30,795
26,16,30,796
26,17,30,797
26,18,30,798
26,19,30,799
26,20,30,800
26,21,30,801
26,22,30,802
26,23,30,803
26,24,30,804
26,25,30,805
26,26,30,806
26,27,30,807
26,28,30,808
26,29,30,809
27,0,30,810
27,1,30,811
27,2,30,812
27,3,30,813
27,4,30,814
27,5,30,815
27,6,30,816
27,7,30,817
27,8,30,818
27,9,30,819
27,10,30,820
27,11,30,821
27,12,30,822
27,13,30,823
27,14,30,824
27,15,30,825
27,16,30,826
27,17,30,827
27,18,30,828
27,19,30,829
27,20,30,830
27,21,30,831
27,22,30,832
27,23,30,833
27,24,30,834
27,25,30,835
27,26,30,836
27,27,30,837
27,28,30,838
27,29,30,839
28,0,30,840
28,1,30,841
28,2,30,842
28,3,30,843
28,4,30,844
28,5,30,845
28,6,30,846
28,7,30,847
28,8,30,848
28,9,30,849
28,10,30,850
28,11,30,851
28,12,30,852
28,13,30,853
28,14,30,854
28,15,30,855
28,16,30,856
28,17,30,857
28,18,30,858
28,19,30,859
28,20,30,860
28,21,30,861
28,22,30,862
28,23,30,863
28,24,30,864
28,25,30,865
28,26,30,866
28,27,30,867
28,28,30,868
28,29,30,869
29,0,30,870
29,1,30,871
29,2,30,872
29,3,30,873
29,4,30,874
29,5,30,875
29,6,30,876
29,7,30,877
29,8,30,878
29,9,30,879
29,10,30,880
29,11,30,881
29,12,30,882
29,13,30,883
29,14,30,884
29,15,30,885
29,16,30,886
29,17,30,887
29,18,30,888
29,19,30,889
29,20,30,890
29,21,30,891
29,22,30,892
29,23,30,893
29,24,30,894
29,25,30,895
29,26,30,896
29,27,30,897
29,28,30,898
29,29,30,899
0,0,31,0
0,1,31,1
0,2,31,2
0,3,31,3
0,4,31,4
0,5,31,5
0,6,31,6
0,7,31,7
0,8,31,8
0,9,31,9
0,10,31,10
0,11,31,11
0,12,31,12
0,13,31,13
0,14,31,14
0,15,31,15
0,16,31,16
0,17,31,17
0,18,31,18
0,19,31,19
0,20,31,20
0,21,31,21
0,22,31,22
0,23,31,23
0,24,31,24
0,25,31,25
0,26,31,26
0,27,31,27
0,28,31,28
0,29,31,29
0,30,31,30
1,0,31,31
1,1,31,32
1,2,31,33
1,3,31,34
1,4,31,35
1,5,31,36
1,6,31,37
1,7,31,38
1,8,31,39
1,9,31,40
1,10,31,41
1,11,31,42
1,12,31,43
1,13,31,44
1,14,31,45
1,15,31,46
1,16,31,47
1,17,31,48
1,18,31,49
1,19,31,50
1,20,31,51
1,21,31,52
1,22,31,53
1,23,31,54
1,24,31,55
1,25,31,56
1,26,31,57
1,27,31,58
1,28,31,59
1,29,31,60
1,30,31,61
2,0,31,62
2,1,31,63
2,2,31,64
2,3,31,65
2,4,31,66
2,5,31,67
2,6,31,68
2,7,31,69
2,8,31,70
2,9,31,71
2,10,31,72
2,11,31,73
2,12,31,74
2,13,31,75
2,14,31,76
2,15,31,77
2,16,31,78
2,17,31,79
2,18,31,80
2,19,31,81
2,20,31,82
2,21,31,83
2,22,31,84
2,23,31,85
2,24,31,86
2,25,31,87
2,26,31,88
2,27,31,89
2,28,31,90
2,29,31,91
2,30,31,92
3,0,31,93
3,1,31,94
3,2,31,95
3,3,31,96
3,4,31,97
3,5,31,98
3,6,31,99
3,7,31,100
3,8,31,101
3,9,31,102
3,10,31,103
3,11,31,104
3,12,31,105
3,13,31,106
3,14,31,107
3,15,31,108
3,16,31,109
3,17,31,110
3,18,31,111
3,19,31,112
3,20,31,113
3,21,31,114
3,22,31,115
3,23,31,116
3,24,31,117
3,25,31,118
3,26,31,119
3,27,31,120
3,28,31,121
3,29,31,122
3,30,31,123
4,0,31,124
4,1,31,125
4,2,31,126
4,3,31,127
4,4,31,128
4,5,31,129
4,6,31,130
4,7,31,131
4,8,31,132
4,9,31,133
4,10,31,134
4,11,31,135
4,12,31,136
4,13,31,137
4,14,31,138
4,15,31,139
4,16,31,140
4,17,31,141
4,18,31,142
4,19,31,143
4,20,31,144
4,21,31,145
4,22,31,146
4,23,31,147
4,24,31,148
4,25,31,149
4,26,31,150
4,27,31,151
4,28,31,152
4,29,31,153
4,30,31,154
5,0,31,155
5,1,31,156
5,2,31,157
5,3,31,158
5,4,31,159
5,5,31,160
5,6,31,161
5,7,31,162
5,8,31,163
5,9,31,164
5,10,31,165
5,11,31,166
5,12,31,167
5,13,31,168
5,14,31,169
5,15,31,170
5,16,31,171
5,17,31,172
5,18,31,173
5,19,31,174
5,20,31,175
5,21,31,176
5,22,31,177
5,23,31,178
5,24,31,179
5,25,31,180
5,26,31,181
5,27,31,182
5,28,31,183
5,29,31,184
5,30,31,185
6,0,31,186
6,1,31,187
6,2,31,188
6,3,31,189
6,4,31,190
6,5,31,191
6,6,31,192
6,7,31,193
6,8,31,194
6,9,31,195
6,10,31,196
6,11,31,197
6,12,31,198
6,13,31,199
6,14,31,200
6,15,31,201
6,16,31,202
6,17,31,203
6,18,31,204
6,19,31,205
6,20,31,206
6,21,31,207
6,22,31,208
6,23,31,209
6,24,31,210
6,25,31,211
6,26,31,212
6,27,31,213
6,28,31,214
6,29,31,215
6,30,31,216
7,0,31,217
7,1,31,218
7,2,31,219
7,3,31,220
7,4,31,221
7,5,31,222
7,6,31,223
7,7,31,224
7,8,31,225
7,9,31,226
7,10,31,227
7,11,31,228
7,12,31,229
7,13,31,230
7,14,31,231
7,15,31,232
7,16,31,233
7,17,31,234
7,18,31,235
7,19,31,236
7,20,31,237
7,21,31,238
7,22,31,239
7,23,31,240
7,24,31,241
7,25,31,242
7,26,31,243
7,27,31,244
7,28,31,245
7,29,31,246
7,30,31,247
8,0,31,248
8,1,31,249
8,2,31,250
8,3,31,251
8,4,31,252
8,5,31,253
8,6,31,254
8,7,31,255
8,8,31,256
8,9,31,257
8,10,31,258
8,11,31,259
8,12,31,260
8,13,31,261
8,14,31,262
8,15,31,263
8,16,31,264
8,17,31,265
8,18,31,266
8,19,31,267
8,20,31,268
8,21,31,269
8,22,31,270
8,23,31,271
8,24,31,272
8,25,31,273
8,26,31,274
8,27,31,275
8,28,31,276
8,29,31,277
8,30,31,278
9,0,31,279
9,1,31,280
9,2,31,281
9,3,31,282
9,4,31,283
9,5,31,284
9,6,31,285
9,7,31,286
9,8,31,287
9,9,31,288
9,10,31,289
9,11,31,290
9,12,31,291
9,13,31,292
9,14,31,293
9,15,31,294
9,16,31,295
9,17,31,296
9,18,31,297
9,19,31,298
9,20,31,299
9,21,31,300
9,22,31,301
9,23,31,302
9,24,31,303
9,25,31,304
9,26,31,305
9,27,31,306
9,28,31,307
9,29,31,308
9,30,31,309
10,0,31,310
10,1,31,311
10,2,31,312
10,3,31,313
10,4,31,314
10,5,31,315
10,6,31,316
10,7,31,317
10,8,31,318
10,9,31,319
10,10,31,320
10,11,31,321
10,12,31,322
10,13,31,323
10,14,31,324
10,15,31,325
10,16,31,326
10,17,31,327
10,18,31,328
10,19,31,329
10,20,31,330
10,21,31,331
10,22,31,332
10,23,31,333
10,24,31,334
10,25,31,335
10,26,31,336
10,27,31,337
10,28,31,338
10,29,31,339
10,30,31,340
11,0,31,341
11,1,31,342
11,2,31,343
11,3,31,344
11,4,31,345
11,5,31,346
11,6,31,347
11,7,31,348
11,8,31,349
11,9,31,350
11,10,31,351
11,11,31,352
11,12,31,353
11,13,31,354
11,14,31,355
11,15,31,356
11,16,31,357
11,17,31,358
11,18,31,359
11,19,31,360
11,20,31,361
11,21,31,362
11,22,31,363
11,23,31,364
11,24,31,365
11,25,31,366
11,26,31,367
11,27,31,368
11,28,31,369
11,29,31,370
11,30,31,371
12,0,31,372
12,1,31,373
12,2,31,374
12,3,31,375
12,4,31,376
12,5,31,377
12,6,31,378
12,7,31,379
12,8,31,380
12,9,31,381
12,10,31,382
12,11,31,383
12,12,31,384
12,13,31,385
12,14,31,386
12,15,31,387
12,16,31,388
12,17,31,389
12,18,31,390
12,19,31,391
12,20,31,392
12,21,31,393
12,22,31,394
12,23,31,395
12,24,31,396
12,25,31,397
12,26,31,398
12,27,31,399
12,28,31,400
12,29,31,401
12,30,31,402
13,0,31,403
13,1,31,404
13,2,31,405
13,3,31,406
13,4,31,407
13,5,31,408
13,6,31,409
13,7,31,410
13,8,31,411
13,9,31,412
13,10,31,413
13,11,31,414
13,12,31,415
13,13,31,416
13,14,31,417
13,15,31,418
13,16,31,419
13,17,31,420
13,18,31,421
13,19,31,422
13,20,31,423
13,21,31,424
13,22,31,425
13,23,31,426
13,24,31,427
13,25,31,428
13,26,31,429
13,27,31,430
13,28,31,431
13,29,31,432
13,30,31,433
14,0,31,434
14,1,31,435
14,2,31,436
14,3,31,437
14,4,31,438
14,5,31,439
14,6,31,440
14,7,31,441
14,8,31,442
14,9,31,443
14,10,31,444
14,11,31,445
14,12,31,446
14,13,31,447
14,14,31,448
14,15,31,449
14,16,31,450
14,17,31,451
14,18,31,452
14,19,31,453
14,20,31,454
14,21,31,455
14,22,31,456
14,23,31,457
14,24,31,458
14,25,31,459
14,26,31,460
14,27,31,461
14,28,31,462
14,29,31,463
14,30,31,464
15,0,31,465
15,1,31,466
15,2,31,467
15,3,31,468
15,4,31,469
15,5,31,470
15,6,31,471
15,7,31,472
15,8,31,473
15,9,31,474
15,10,31,475
15,11,31,476
15,12,31,477
15,13,31,478
15,14,31,479
15,15,31,480
15,16,31,481
15,17,31,482
15,18,31,483
15,19,31,484
15,20,31,485
15,21,31,486
15,22,31,487
15,23,31,488
15,24,31,489
15,25,31,490
15,26,31,491
15,27,31,492
15,28,31,493
15,29,31,494
15,30,31,495
16,0,31,496
16,1,31,497
16,2,31,498
16,3,31,499
16,4,31,500
16,5,31,501
16,6,31,502
16,7,31,503
16,8,31,504
16,9,31,505
16,10,31,506
16,11,31,507
16,12,31,508
16,13,31,509
16,14,31,510
16,15,31,511
16,16,31,512
16,17,31,513
16,18,31,514
16,19,31,515
16,20,31,516
16,21,31,517
16,22,31,518
16,23,31,519
16,24,31,520
16,25,31,521
16,26,31,522
16,27,31,523
16,28,31,524
16,29,31,525
16,30,31,526
17,0,31,527
17,1,31,528
17,2,31,529
17,3,31,530
17,4,31,531
17,5,31,532
17,6,31,533
17,7,31,534
17,8,31,535
17,9,31,536
17,10,31,537
17,11,31,538
17,12,31,539
17,13,31,540
17,14,31,541
17,15,31,542
17,16,31,543
17,17,31,544
17,18,31,545
17,19,31,546
17,20,31,547
17,21,31,548
17,22,31,549
17,23,31,550
17,24,31,551
17,25,31,552
17,26,31,553
17,27,31,554
17,28,31,555
17,29,31,556
17,30,31,557
18,0,31,558
18,1,31,559
18,2,31,560
18,3,31,561
18,4,31,562
18,5,31,563
18,6,31,564
18,7,31,565
18,8,31,566
18,9,31,567
18,10,31,568
18,11,31,569
18,12,31,570
18,13,31,571
18,14,31,572
18,15,31,573
18,16,31,574
18,17,31,575
18,18,31,576
18,19,31,577
18,20,31,578
18,21,31,579
18,22,31,580
18,23,31,581
18,24,31,582
18,25,31,583
18,26,31,584
18,27,31,585
18,28,31,586
18,29,31,587
18,30,31,588
19,0,31,589
19,1,31,590
19,2,31,591
19,3,31,592
19,4,31,593
19,5,31,594
19,6,31,595
19,7,31,596
19,8,31,597
19,9,31,598
19,10,31,599
19,11,31,600
19,12,31,601
19,13,31,602
19,14,31,603
19,15,31,604
19,16,31,605
19,17,31,606
19,18,31,607
19,19,31,608
19,20,31,609
19,21,31,610
19,22,31,611
19,23,31,612
19,24,31,613
19,25,31,614
19,26,31,615
19,27,31,616
19,28,31,617
19,29,31,618
19,30,31,619
20,0,31,620
20,1,31,621
20,2,31,622
20,3,31,623
20,4,31,624
20,5,31,625
20,6,31,626
20,7,31,627
20,8,31,628
20,9,31,629
20,10,31,630
20,11,31,631
20,12,31,632
20,13,31,633
20,14,31,634
20,15,31,635
20,16,31,636
20,17,31,637
20,18,31,638
20,19,31,639
20,20,31,640
20,21,31,641
20,22,31,642
20,23,31,643
20,24,31,644
20,25,31,645
20,26,31,646
20,27,31,647
20,28,31,648
20,29,31,649
20,30,31,650
21,0,31,651
21,1,31,652
21,2,31,653
21,3,31,654
21,4,31,655
21,5,31,656
21,6,31,657
21,7,31,658
21,8,31,659
21,9,31,660
21,10,31,661
21,11,31,662
21,12,31,663
21,13,31,664
21,14,31,665
21,15,31,666
21,16,31,667
21,17,31,668
21,18,31,669
21,19,31,670
21,20,31,671
21,21,31,672
21,22,31,673
21,23,31,674
21,24,31,675
21,25,31,676
21,26,31,677
21,27,31,678
21,28,31,679
21,29,31,680
21,30,31,681
22,0,31,682
22,1,31,683
22,2,31,684
22,3,31,685
22,4,31,686
22,5,31,687
22,6,31,688
22,7,31,689
22,8,31,690
22,9,31,691
22,10,31,692
22,11,31,693
22,12,31,694
22,13,31,695
22,14,31,696
22,15,31,697
22,16,31,698
22,17,31,699
22,18,31,700
22,19,31,701
22,20,31,702
22,21,31,703
22,22,31,704
22,23,31,705
22,24,31,706
22,25,31,707
22,26,31,708
22,27,31,709
22,28,31,710
22,29,31,711
22,30,31,712
23,0,31,713
23,1,31,714
23,2,31,715
23,3,31,716
23,4,31,717
23,5,31,718
23,6,31,719
23,7,31,720
23,8,31,721
23,9,31,722
23,10,31,723
23,11,31,724
23,12,31,725
23,13,31,726
23,14,31,727
23,15,31,728
23,16,31,729
23,17,31,730
23,18,31,731
23,19,31,732
23,20,31,733
23,21,31,734
23,22,31,735
23,23,31,736
23,24,31,737
23,25,31,738
23,26,31,739
23,27,31,740
23,28,31,741
23,29,31,742
23,30,31,743
24,0,31,744
24,1,31,745
24,2,31,746
24,3,31,747
24,4,31,748
24,5,31,749
24,6,31,750
24,7,31,751
24,8,31,752
24,9,31,753
24,10,31,754
24,11,31,755
24,12,31,756
24,13,31,757
24,14,31,758
24,15,31,759
24,16,31,760
24,17,31,761
24,18,31,762
24,19,31,763
24,20,31,764
24,21,31,765
24,22,31,766
24,23,31,767
24,24,31,768
24,25,31,769
24,26,31,770
24,27,31,771
24,28,31,772
24,29,31,773
24,30,31,774
25,0,31,775
25,1,31,776
25,2,31,777
25,3,31,778
25,4,31,779
25,5,31,780
25,6,31,781
25,7,31,782
25,8,31,783
25,9,31,784
25,10,31,785
25,11,31,786
25,12,31,787
25,13,31,788
25,14,31,789
25,15,31,790
25,16,31,791
25,17,31,792
25,18,31,793
25,19,31,794
25,20,31,795
25,21,31,796
25,22,31,797
25,23,31,798
25,24,31,799
25,25,31,800
25,26,31,801
25,27,31,802
25,28,31,803
25,29,31,804
25,30,31,805
26,0,31,806
26,1,31,807
26,2,31,808
26,3,31,809
26,4,31,810
26,5,31,811
26,6,31,812
26,7,31,813
26,8,31,814
26,9,31,815
26,10,31,816
26,11,31,817
26,12,31,818
26,13,31,819
26,14,31,820
26,15,31,821
26,16,31,822
26,17,31,823
26,18,31,824
26,19,31,825
26,20,31,826
26,21,31,827
26,22,31,828
26,23,31,829
26,24,31,830
26,25,31,831
26,26,31,832
26,27,31,833
26,28,31,834
26,29,31,835
26,30,31,836
27,0,31,837
27,1,31,838
27,2,31,839
27,3,31,840
27,4,31,841
27,5,31,842
27,6,31,843
27,7,31,844
27,8,31,845
27,9,31,846
27,10,31,847
27,11,31,848
27,12,31,849
27,13,31,850
27,14,31,851
27,15,31,852
27,16,31,853
27,17,31,854
27,18,31,855
27,19,31,856
27,20,31,857
27,21,31,858
27,22,31,859
27,23,31,860
27,24,31,861
27,25,31,862
27,26,31,863
27,27,31,864
27,28,31,865
27,29,31,866
27,30,31,867
28,0,31,868
28,1,31,869
28,2,31,870
28,3,31,871
28,4,31,872
28,5,31,873
28,6,31,874
28,7,31,875
28,8,31,876
28,9,31,877
28,10,31,878
28,11,31,879
28,12,31,880
28,13,31,881
28,14,31,882
28,15,31,883
28,16,31,884
28,17,31,885
28,18,31,886
28,19,31,887
28,20,31,888
28,21,31,889
28,22,31,890
28,23,31,891
28,24,31,892
28,25,31,893
28,26,31,894
28,27,31,895
28,28,31,896
28,29,31,897
28,30,31,898
29,0,31,899
29,1,31,900
29,2,31,901
29,3,31,902
29,4,31,903
29,5,31,904
29,6,31,905
29,7,31,906
29,8,31,907
29,9,31,908
29,10,31,909
29,11,31,910
29,12,31,911
29,13,31,912
29,14,31,913
29,15,31,914
29,16,31,915
29,17,31,916
29,18,31,917
29,19,31,918
29,20,31,919
29,21,31,920
29,22,31,921
29,23,31,922
29,24,31,923
29,25,31,924
29,26,31,925
29,27,31,926
29,28,31,927
29,29,31,928
29,30,31,929
30,0,31,930
30,1,31,931
30,2,31,932
30,3,31,933
30,4,31,934
30,5,31,935
30,6,31,936
30,7,31,937
30,8,31,938
30,9,31,939
30,10,31,940
30,11,31,941
30,12,31,942
30,13,31,943
30,14,31,944
30,15,31,945
30,16,31,946
30,17,31,947
30,18,31,948
30,19,31,949
30,20,31,950
30,21,31,951
30,22,31,952
30,23,31,953
30,24,31,954
30,25,31,955
30,26,31,956
30,27,31,957
30,28,31,958
30,29,31,959
30,30,31,960
